restaurant,food,price,taste,location,portion_size,dish_category
Peter Pan Osu,Wonder Burger,50.0,6.6,Accra,N/A,Burger
Peter Pan Osu,Hot & Crispy,59.0,7.3,Accra,N/A,Chicken
Peter Pan Osu,Water,10.0,9.0,Accra,N/A,Drinks
Golden Shawarma Palace,Loaded fries,85.0,7.4,Accra,N/A,Shawarma
Golden Shawarma Palace,Fries small pack ,25.0,5.6,Accra,N/A,Shawarma
Golden Shawarma Palace,Combo shawarma with cheese,80.0,7.9,Accra,N/A,Shawarma
Golden Shawarma Palace,Chicken shawarma with cheese ,75.0,7.7,Accra,N/A,Shawarma
Golden Shawarma Palace,Combo shawarma ,65.0,7.0,Accra,N/A,Shawarma
Golden Shawarma Palace,Chicken shawarma,60.0,6.9,Accra,N/A,Shawarma
Deli Locals,JOLLOF & (6) CHICKEN WINGS,140.0,7.8,Accra,N/A,jollof rice
Deli Locals,JOLLOF & CHICKEN THIGH,140.0,8.0,Accra,N/A,jollof rice
Deli Locals,JOLLOF & (3) DRUMSTICK,140.0,7.5,Accra,N/A,jollof rice
Deli Locals,Jollof & Tilapia,140.0,8.2,Accra,N/A,jollof rice
Deli Locals,RED GRAPE JUICE,40.0,6.5,Accra,N/A,jollof rice
Deli Locals,Fish Fried Rice & Fish Sauce,135.0,7.4,Accra,N/A,Fried Rice
Deli Locals,LAMB MEAT &JOLLOF RICE,140.0,8.0,Accra,N/A,jollof rice
Deli Locals,JOLLOF & EGG (3),100.0,6.2,Accra,N/A,jollof rice
Deli Locals,LARGE TILAPIA BANKU (2),140.0,8.3,Accra,N/A,jollof rice
Deli Locals,Mixed Meat Platter Menu (2),500.0,8.9,Accra,N/A,Mixed Meat Platter
Deli Locals,Crispy Chicken (10pcs),210.0,8.1,Accra,N/A,Yam Chips
Deli Locals,GOATLIGHT SOUP,130.0,7.3,Accra,N/A,jollof rice
Deli Locals,TILAPIA LIGHT SOUP,130.0,7.6,Accra,N/A,jollof rice
Deli Locals,Fried Rice Family Pack (12) People,2600.0,9.0,Accra,N/A,Fried Rice
Deli Locals,Prawn Fried Rice & Pawn Sauce,145.0,8.0,Accra,N/A,Fried Rice
Deli Locals,Plain Rice & Chicken Stew,120.0,7.0,Accra,N/A,Fried Rice
Deli Locals,White Sauce Penne Pasta & Chicken,130.0,7.4,Accra,N/A,Spaghetti
Deli Locals,Vegetable Spaghetti & Veg Sauce,110.0,6.7,Accra,N/A,Spaghetti
Deli Locals,Chicken Spaghetti & Chicken Sauce,135.0,7.5,Accra,N/A,Spaghetti
Deli Locals,Spicy Chicken Wings (10pcs) & Lemon,215.0,8.3,Accra,N/A,Yam Chips
Deli Locals,Chicken Wings (8pcs) & Chips,180.0,7.9,Accra,N/A,Yam Chips
Deli Locals,Grilled Chicken (2) & Chips,120.0,7.2,Accra,N/A,Yam Chips
Deli Locals,Boil Yam & Tuna Fish Stew,110.0,6.8,Accra,N/A,Fried Rice
Deli Locals,Chicken Wings (18pcs) & Yam Chips,260.0,9.1,Accra,N/A,Mixed Meat Platter
Deli Locals,Esse Cigarette,50.0,2.5,Accra,N/A,Shisha Flavour
Deli Locals,Fried Rice & Chicken Wings (6pcs),130.0,7.8,Accra,N/A,Fried Rice
Deli Locals,Fried Rice & Drumsticks 2pc),115.0,7.2,Accra,N/A,Fried Rice
Deli Locals,Assorted Fried Rice,130.0,7.0,Accra,N/A,Fried Rice
Deli Locals,Lamb Spaghetti,130.0,7.4,Accra,N/A,Spaghetti
Deli Locals,Fish Fry (3pcs) & Garlic Sauce,165.0,7.9,Accra,N/A,Yam Chips
Deli Locals,MIX LAMB MEAT JOLLOF RICE,140.0,8.0,Accra,N/A,jollof rice
Deli Locals,Mix Chicken Crispy (4pcs),145.0,7.7,Accra,N/A,Yam Chips
Deli Locals,King Size Cigarette,60.0,3.5,Accra,N/A,Shisha Flavour
Deli Locals,Fried Rice Family Pack (6) People,1600.0,8.9,Accra,N/A,Fried Rice
Deli Locals,Fried Rice & Chicken (1pc) Mini Pack,67.0,6.7,Accra,N/A,Fried Rice
Deli Locals,Pork & Yam Chips,115.0,7.5,Accra,N/A,Mixed Meat Platter
Deli Locals,MIX CHICKEN & JOLLOF,140.0,7.8,Accra,N/A,jollof rice
Deli Locals,Tilapia (2pcs) & Goat Meat,200.0,8.6,Accra,N/A,Mixed Meat Platter
Deli Locals,Assorted Spaghetti,135.0,7.1,Accra,N/A,Spaghetti
Deli Locals,Lamb Fried Rice & Lamb Sauce,135.0,7.8,Accra,N/A,Fried Rice
Deli Locals,GOATS MEAT & JOLLOF RICE,140.0,8.0,Accra,N/A,jollof rice
Deli Locals,Fish Spaghetti & Fish Sauce,135.0,7.6,Accra,N/A,Spaghetti
Deli Locals,"Fried Rice, Large Tilapia, Yam Chips, French Fries",190.0,8.2,Accra,N/A,Yam Chips
Deli Locals,Yam Chips & Pork,150.0,7.3,Accra,N/A,Yam Chips
Deli Locals,Fried Chicken (2) & Chips,120.0,7.4,Accra,N/A,Yam Chips
Deli Locals,Fried Rice & Chicken/Drumstick(1pc each),120.0,7.2,Accra,N/A,Fried Rice
Deli Locals,Fried Plantain & Peanut,110.0,6.6,Accra,N/A,Yam Chips
Deli Locals,Spicy Fish Fry (3pcs),180.0,8.5,Accra,N/A,Yam Chips
Deli Locals,Yam Chips &  Large Tilapia (1pc),150.0,8.0,Accra,N/A,Yam Chips
Deli Locals,Mixed Meat Platter Menu (1),550.0,9.0,Accra,N/A,Mixed Meat Platter
Deli Locals,Mix Pork Fried Rice,130.0,7.4,Accra,N/A,Fried Rice
Deli Locals,Mixed Meat Platter Family Pack (4) People,800.0,9.1,Accra,N/A,Mixed Meat Platter
Deli Locals,JOLLOF & PORK,140.0,7.7,Accra,N/A,jollof rice
Deli Locals,Lamb Meat & Fried Rice,130.0,7.6,Accra,N/A,Fried Rice
Deli Locals,Steam Egg (3) & Fried Rice,100.0,6.9,Accra,N/A,Fried Rice
Deli Locals,Fried Rice & Chicken Sauce,135.0,7.5,Accra,N/A,Fried Rice
Deli Locals,Fried Rice & Tilapia (2pcs),120.0,8.2,Accra,N/A,Fried Rice
Deli Locals,"Chicken Wings, Tilapia & Goat Meat",260.0,8.8,Accra,N/A,Mixed Meat Platter
Deli Locals,Yam Chips & (1pc) Chicken Thigh,135.0,7.5,Accra,N/A,Yam Chips
Deli Locals,JOLLOF RICE & Chicken(1pc) Mini pack,60.0,6.5,Accra,N/A,jollof rice
Deli Locals,Fried Rice & Chicken Gizzard,100.0,7.3,Accra,N/A,Fried Rice
Deli Locals,Mix Chicken Fried Rice,125.0,7.4,Accra,N/A,Fried Rice
Deli Locals,Lamb Spaghetti & Lamb Sauce,135.0,7.7,Accra,N/A,Spaghetti
Deli Locals,Assorted jollof,140.0,7.9,Accra,N/A,jollof rice
Deli Locals,Large French Fries,120.0,7.2,Accra,N/A,Yam Chips
Deli Locals,Vegetables Spaghetti,100.0,6.8,Accra,N/A,Spaghetti
Deli Locals,Yam Chips & Chicken Gizzard,125.0,7.6,Accra,N/A,Yam Chips
Deli Locals,Lamb & French Fries,135.0,7.8,Accra,N/A,Mixed Meat Platter
Deli Locals,Fried Rice Family Pack (5) People,1000.0,8.9,Accra,N/A,Fried Rice
Deli Locals,Yam Chips & (4pcs) Chicken Drumsticks,175.0,7.9,Accra,N/A,Yam Chips
Deli Locals,Fish Spaghetti,125.0,7.1,Accra,N/A,Spaghetti
Deli Locals,Fried Rice with Pork Sauce,135.0,7.4,Accra,N/A,Fried Rice
Deli Locals,Red Sauce Penne Pasta & Chicken,130.0,7.3,Accra,N/A,Spaghetti
Deli Locals,Finger Fried Fish Spice (8pcs) & Lemon,180.0,8.6,Accra,N/A,Yam Chips
Deli Locals,Jollof & Chicken,140.0,7.7,Accra,N/A,jollof rice
Deli Locals,Prawn Spaghetti,140.0,7.5,Accra,N/A,Spaghetti
Deli Locals,CHICKEN LIGHT SOUP,130.0,7.4,Accra,N/A,jollof rice
Deli Locals,Prawn Spaghetti & Prawn Sauce,145.0,7.8,Accra,N/A,Spaghetti
Deli Locals,Chicken Spaghetti,125.0,7.2,Accra,N/A,Spaghetti
Deli Locals,"Pork, Lamb & Yam Chips",180.0,8.5,Accra,N/A,Mixed Meat Platter
Deli Locals,Yam Chips & (8pcs) Chicken Wings,195.0,8.3,Accra,N/A,Yam Chips
Wok Boyz Osu,Schezwan Beef,166.0,7.2,Accra,N/A,Combo
Wok Boyz Osu,Schezwan Prawn,180.0,8.0,Accra,N/A,Combo
Wok Boyz Osu,Schezwan Chicken,155.0,7.0,Accra,N/A,Combo
Wok Boyz Osu,Schezwan Veg,132.0,6.2,Accra,N/A,Combo
Wok Boyz Osu,Hong Kong Beef,167.0,7.5,Accra,N/A,Combo
Wok Boyz Osu,Hong Kong Prawn,180.0,8.2,Accra,N/A,Combo
Wok Boyz Osu,Hong Kong Chicken,155.0,7.3,Accra,N/A,Combo
Wok Boyz Osu,Hong Kong Veg,132.0,6.4,Accra,N/A,Combo
Wok Boyz Osu,Sweet & Sour Beef,167.0,7.1,Accra,N/A,Combo
Wok Boyz Osu,Sweet & Sour Prawn,180.0,8.1,Accra,N/A,Combo
Wok Boyz Osu,Sweet & Sour Chicken,154.0,7.0,Accra,N/A,Combo
Wok Boyz Osu,Sweet & Sour Veg,132.0,6.6,Accra,N/A,Combo
Wok Boyz Osu,Kung Pau Beef,167.0,7.5,Accra,N/A,Combo
Wok Boyz Osu,Kung Pau Prawn,180.0,8.0,Accra,N/A,Combo
Wok Boyz Osu,kung Pau  Chicken,155.0,7.3,Accra,N/A,Combo
Wok Boyz Osu,Kung Pau veg,132.0,6.7,Accra,N/A,Combo
Wok Boyz Osu,Wokboyz Chopsuey-Prawns,180.0,8.5,Accra,N/A,Signature
Wok Boyz Osu,Wokboyz Chopsuey-Chicken,155.0,7.4,Accra,N/A,Signature
Wok Boyz Osu,Wokboyz Chopsuey-veg,132.0,6.8,Accra,N/A,Signature
Wok Boyz Osu,Nasi prawns,180.0,8.4,Accra,N/A,Signature
Wok Boyz Osu,Nasi Mix Meat,190.0,8.2,Accra,N/A,Signature
Wok Boyz Osu,Nasi Beef,167.0,7.3,Accra,N/A,Signature
Wok Boyz Osu,Nasi Chicken,155.0,7.2,Accra,N/A,Signature
Wok Boyz Osu,Nasi veg,132.0,6.5,Accra,N/A,Signature
Wok Boyz Osu,Curry Laksa- Prawns,180.0,8.3,Accra,N/A,Signature
Wok Boyz Osu,Curry Laksa- Chicken,155.0,7.5,Accra,N/A,Signature
Wok Boyz Osu,Curry Laksa- Veg,132.0,6.9,Accra,N/A,Signature
Wok Boyz Osu,Hakka Mix  eat,192.0,7.8,Accra,N/A,Signature
Wok Boyz Osu,Hakka Noodle- Prawns,180.0,7.9,Accra,N/A,Signature
Wok Boyz Osu,Hakka Noodle- Chicken,155.0,7.2,Accra,N/A,Signature
Wok Boyz Osu,Hakka Noodle- Paneer,132.0,6.8,Accra,N/A,Signature
Wok Boyz Osu,PAD THAI- Veg,132.0,6.6,Accra,N/A,Signature
Wok Boyz Osu,PAD THAI- Chicken,155.0,7.3,Accra,N/A,Signature
Wok Boyz Osu,PAD THAI- Prawns,180.0,8.2,Accra,N/A,Signature
Wok Boyz Osu,Ramen Base - Mix Meat,190.0,8.1,Accra,N/A,Signature
Wok Boyz Osu,Ramen Base - Tofu,132.0,6.5,Accra,N/A,Signature
Wok Boyz Osu,Ramen Base - Shrimp,180.0,8.0,Accra,N/A,Signature
Wok Boyz Osu,Ramen Base - Beef,167.0,7.7,Accra,N/A,Signature
Wok Boyz Osu,Ramen Base - Chicken,155.0,7.1,Accra,N/A,Signature
Wok Boyz Osu,Fresh Orange Juice,48.0,7.4,Accra,N/A,Dessert
Wok Boyz Osu,Coconut Water,24.0,7.0,Accra,N/A,Dessert
Wok Boyz Osu,Soda,15.0,5.6,Accra,N/A,Dessert
Wok Boyz Osu,Small water,10.0,9.2,Accra,N/A,Dessert
Wok Boyz Osu,Soft Drinks,18.0,6.1,Accra,N/A,Dessert
Wok Boyz Osu,Sticky Mango Rice,57.6,7.9,Accra,N/A,Dessert
Wok Boyz Osu,Vermicelli Noodle Salad -Prawns,72.0,8.0,Accra,N/A,Salad
Wok Boyz Osu,Vermicelli Noodle Salad -Chicken,58.0,7.1,Accra,N/A,Salad
Wok Boyz Osu,Vermicelli Noodle Salad -Veg,48.0,6.2,Accra,N/A,Salad
Wok Boyz Osu,Thai Pappaya Salad - Prawns,72.0,8.1,Accra,N/A,Salad
Wok Boyz Osu,Thai Pappaya Salad - Chicken,58.0,7.0,Accra,N/A,Salad
Wok Boyz Osu,Thai Pappaya Salad - veg,48.0,6.0,Accra,N/A,Salad
Wok Boyz Osu,Tom Kha Soup -Prawns,72.0,8.0,Accra,N/A,Soup
Wok Boyz Osu,Tom Kha Soup -Chicken,58.0,7.2,Accra,N/A,Soup
Wok Boyz Osu,Tom Kha Soup -Veg,48.0,6.1,Accra,N/A,Soup
Wok Boyz Osu,Wonton Soup- Prawns,72.0,8.0,Accra,N/A,Soup
Wok Boyz Osu,Wonton Soup- Chicken,66.0,7.2,Accra,N/A,Soup
Wok Boyz Osu,Wonton Soup- Veg,48.0,6.0,Accra,N/A,Soup
Wok Boyz Osu,Hor Garlic Soup- Prawns,72.0,8.1,Accra,N/A,Soup
Wok Boyz Osu,Hor Garlic Soup- Chicken,58.0,7.0,Accra,N/A,Soup
Wok Boyz Osu,Hot Garlic Soup- Veg,48.0,6.2,Accra,N/A,Soup
Wok Boyz Osu,Chicken Tom Yum Soup,58.0,7.3,Accra,N/A,Soup
Wok Boyz Osu,Prawn Tom Yum Soup ,72.0,8.2,Accra,N/A,Soup
Wok Boyz Osu,Vegetable Tom Yum Soup ,48.0,6.4,Accra,N/A,Soup
Wok Boyz Osu,Chicken Sweet Corn Soup ,58.8,7.1,Accra,N/A,Soup
Wok Boyz Osu,Vegetable Sweet Corn Soup,48.0,6.3,Accra,N/A,Soup
Wok Boyz Osu,Chilii tofu,54.0,6.7,Accra,N/A,APPETIZERS
Wok Boyz Osu,veg Cracker,30.0,5.4,Accra,N/A,APPETIZERS
Wok Boyz Osu,Molten red curry shrimp balls,202.0,8.2,Accra,N/A,APPETIZERS
Wok Boyz Osu,Shrimp Hakao,202.0,8.5,Accra,N/A,APPETIZERS
Wok Boyz Osu,Shrimp Gyoza,166.8,8.1,Accra,N/A,APPETIZERS
Wok Boyz Osu,Vegetable Gyoza,132.0,6.8,Accra,N/A,APPETIZERS
Wok Boyz Osu,Street Tofu ,72.0,6.1,Accra,N/A,APPETIZERS
Wok Boyz Osu,Prawn Siu Mai ,166.8,8.3,Accra,N/A,APPETIZERS
Wok Boyz Osu,Chicken Siu Mai ,155.0,7.6,Accra,N/A,APPETIZERS
Wok Boyz Osu,Spicy Korean Wings ,96.0,8.0,Accra,N/A,APPETIZERS
Wok Boyz Osu,Prawn Tempura ,108.0,8.2,Accra,N/A,APPETIZERS
Wok Boyz Osu,Prawn Crackers ,30.0,5.9,Accra,N/A,APPETIZERS
Wok Boyz Osu,Vegetables Spring Roll ,120.0,6.7,Accra,N/A,APPETIZERS
Chickie’s Restaurant,Laban Ayran,25.0,6.6,Accra,N/A,Drinks
Chickie’s Restaurant,Kids Juice,15.0,6.4,Accra,N/A,Drinks
Chickie’s Restaurant,Soft Drinks,20.0,5.9,Accra,N/A,Drinks
Chickie’s Restaurant,Sparkling Water,30.0,8.5,Accra,N/A,Drinks
Chickie’s Restaurant,Water,10.0,9.5,Accra,N/A,Drinks
Chickie’s Restaurant,Cheddar Cheese,20.0,7.0,Accra,N/A,Dips/Sauce
Chickie’s Restaurant,BBQ Sauce,15.0,6.9,Accra,N/A,Dips/Sauce
Chickie’s Restaurant,Honey Mustard Sauce,15.0,6.7,Accra,N/A,Dips/Sauce
Chickie’s Restaurant,Avocado Sauce,15.0,6.6,Accra,N/A,Dips/Sauce
Chickie’s Restaurant,Shito Sauce,15.0,7.1,Accra,N/A,Dips/Sauce
Chickie’s Restaurant,Dynamite Sauce,15.0,7.2,Accra,N/A,Dips/Sauce
Chickie’s Restaurant,Cocktail Sauce,15.0,6.5,Accra,N/A,Dips/Sauce
Chickie’s Restaurant,Garlic Sauce,15.0,6.4,Accra,N/A,Dips/Sauce
Chickie’s Restaurant,Ketchup,15.0,5.5,Accra,N/A,Dips/Sauce
Chickie’s Restaurant,Cheddar Cheese Slice,20.0,7.1,Accra,N/A,Extra
Chickie’s Restaurant,Mozzarella Sticks,70.0,7.5,Accra,N/A,Extra
Chickie’s Restaurant,Breaded Mozzarella Slice,30.0,6.9,Accra,N/A,Extra
Chickie’s Restaurant,Bun bread (1 pc),10.0,4.5,Accra,N/A,Extra
Chickie’s Restaurant,Fried Drumstick (1 pc),35.0,7.0,Accra,N/A,Extra
Chickie’s Restaurant,Crispy (1 pc),25.0,6.4,Accra,N/A,Extra
Chickie’s Restaurant,French Fries,35.0,6.3,Accra,N/A,Extra
Chickie’s Restaurant,Coleslaw,20.0,5.8,Accra,N/A,Extra
Chickie’s Restaurant,Fried Rice,75.0,7.6,Accra,N/A,Rice
Chickie’s Restaurant,Jollof Rice,75.0,7.7,Accra,N/A,Rice
Chickie’s Restaurant,Chickie's Dynamite Crispy Plate,225.0,8.4,Accra,N/A,Crispy Meal
Chickie’s Restaurant,Chickie's BBQ Crispy Plate,225.0,8.2,Accra,N/A,Crispy Meal
Chickie’s Restaurant,Crispy Meal - Big,250.0,8.7,Accra,N/A,Crispy Meal
Chickie’s Restaurant,Crispy Meal - Medium,225.0,8.0,Accra,N/A,Crispy Meal
Chickie’s Restaurant,Crispy Meal - Small,200.0,7.8,Accra,N/A,Crispy Meal
Chickie’s Restaurant,Chicken Tenders,120.0,7.3,Accra,N/A,Kids Meals
Chickie’s Restaurant,Big Chickie’s Burger,200.0,8.2,Accra,N/A,Beef Burger
Chickie’s Restaurant,Lebanese Beef Burger,140.0,7.7,Accra,N/A,Beef Burger
Chickie’s Restaurant,Mushroom Beef Burger,160.0,8.1,Accra,N/A,Beef Burger
Chickie’s Restaurant,Cheesy Beef Burger,150.0,7.8,Accra,N/A,Beef Burger
Chickie’s Restaurant,Classic Beef Burger,130.0,7.5,Accra,N/A,Beef Burger
Chickie’s Restaurant,Zinger Supreme,160.0,8.3,Accra,N/A,Chicken Burger
Chickie’s Restaurant,Zinger,140.0,7.7,Accra,N/A,Chicken Burger
Chickie’s Restaurant,Cheesy Chicken Burger,140.0,7.5,Accra,N/A,Chicken Burger
Chickie’s Restaurant,Classic Chicken Burger,120.0,7.4,Accra,N/A,Chicken Burger
Chickie’s Restaurant,Batata,90.0,6.8,Accra,N/A,Sandwiches - Veggie
Chickie’s Restaurant,Veggita,130.0,7.0,Accra,N/A,Sandwiches - Veggie
Chickie’s Restaurant,Tawook,120.0,7.5,Accra,N/A,Sandwiches - Chicken
Chickie’s Restaurant,Crispy,140.0,7.7,Accra,N/A,Sandwiches - Chicken
Chickie’s Restaurant,Twister,140.0,7.6,Accra,N/A,Sandwiches - Chicken
Chickie’s Restaurant,Chicken Pesto,120.0,7.3,Accra,N/A,Sandwiches - Chicken
Chickie’s Restaurant,Chicken Sub,130.0,7.5,Accra,N/A,Sandwiches - Chicken
Chickie’s Restaurant,Mexican,150.0,8.0,Accra,N/A,Sandwiches - Chicken
Chickie’s Restaurant,Fransisco,130.0,7.6,Accra,N/A,Sandwiches - Chicken
Chickie’s Restaurant,Fajita,150.0,8.2,Accra,N/A,Sandwiches - Chicken
Chickie’s Restaurant,Special Sujuk Sandwich,120.0,7.1,Accra,N/A,Sandwiches - Beef
Chickie’s Restaurant,Special Makanek sandwich,120.0,7.2,Accra,N/A,Sandwiches - Beef
Chickie’s Restaurant,Special Kafta sandwich,120.0,7.0,Accra,N/A,Sandwiches - Beef
Chickie’s Restaurant,Steak,195.0,8.4,Accra,N/A,Sandwiches - Beef
Chickie’s Restaurant,Philadelphia,185.0,8.1,Accra,N/A,Sandwiches - Beef
Champs and Pataase Restaurant,Egusi Soup,60.0,6.0,Accra,N/A,Nigerian Dishes
Champs and Pataase Restaurant,Nicoise Salad,110.0,7.4,Accra,N/A,Salads
Champs and Pataase Restaurant,Chicken in Curry Sauce,125.0,7.8,Accra,N/A,Chicken Dishes
Champs and Pataase Restaurant,Groundnut Soup,60.0,5.7,Accra,N/A,Ghanaian Dishes
Champs and Pataase Restaurant,Chicken Taco Salad,110.0,7.1,Accra,N/A,Salads
Champs and Pataase Restaurant,Peanut Butter & Banana Smoothie,55.0,7.3,Accra,N/A,Fresh Drinks & Smoothies
Champs and Pataase Restaurant,Light Soup,60.0,6.1,Accra,N/A,Ghanaian Dishes
Champs and Pataase Restaurant,Chicken Wrap,110.0,7.6,Accra,N/A,Sandwiches & Wraps
Champs and Pataase Restaurant,Peanut Butter Smoothie,55.0,6.9,Accra,N/A,Fresh Drinks & Smoothies
Champs and Pataase Restaurant,Chicken Club Sandwich,90.0,7.0,Accra,N/A,Sandwiches & Wraps
Champs and Pataase Restaurant,Pawpaw Smoothie,33.0,5.3,Accra,N/A,Fresh Drinks & Smoothies
Champs and Pataase Restaurant,Pepperoni Pizza,125.0,8.5,Accra,N/A,Pizza
Champs and Pataase Restaurant,Palava Sauce,60.0,6.2,Accra,N/A,Ghanaian Dishes
Champs and Pataase Restaurant,Tuna Club Sandwich with Egg,85.0,6.8,Accra,N/A,Sandwiches & Wraps
Champs and Pataase Restaurant,Banana Smoothie,55.0,7.0,Accra,N/A,Fresh Drinks & Smoothies
Champs and Pataase Restaurant,Spaghetti Bolognese,130.0,8.1,Accra,N/A,Pasta & Noodles
Champs and Pataase Restaurant,Chicken Burger,110.0,7.7,Accra,N/A,Burger
Champs and Pataase Restaurant,Fattoush Salad,100.0,6.0,Accra,N/A,Salads
Champs and Pataase Restaurant,Jollof Rice Only,60.0,5.5,Accra,N/A,Side Dishes
Champs and Pataase Restaurant,Bissap,25.0,6.4,Accra,N/A,Fresh Drinks & Smoothies
Champs and Pataase Restaurant,Penne Arabiatta,95.0,7.3,Accra,N/A,Pasta & Noodles
Champs and Pataase Restaurant,Okro Stew,60.0,6.1,Accra,N/A,Ghanaian Dishes
Champs and Pataase Restaurant,Tuna Pizza,110.0,7.8,Accra,N/A,Pizza
Champs and Pataase Restaurant,Chicken Jollof Rice,110.0,7.4,Accra,N/A,Rice Dishes
Champs and Pataase Restaurant,Mixed Garden Salad,75.0,5.9,Accra,N/A,Salads
Champs and Pataase Restaurant,Chicken Strips,70.0,6.6,Accra,N/A,Starters/ Fingers
Champs and Pataase Restaurant,Hawaiian Pizza,120.0,7.9,Accra,N/A,Pizza
Champs and Pataase Restaurant,Green Salad,80.0,6.0,Accra,N/A,Salads
Champs and Pataase Restaurant,Noodles & Vegetables,90.0,7.1,Accra,N/A,Pasta & Noodles
Champs and Pataase Restaurant,Plain Rice Only,45.0,4.9,Accra,N/A,Side Dishes
Champs and Pataase Restaurant,Margarita Pizza,110.0,7.5,Accra,N/A,Pizza
Champs and Pataase Restaurant,Falafel,60.0,6.3,Accra,N/A,Starters/ Fingers
Champs and Pataase Restaurant,Half Grilled Chicken,115.0,8.0,Accra,N/A,Chicken Dishes
Champs and Pataase Restaurant,Spring Rolls,40.0,5.7,Accra,N/A,Starters/ Fingers
Champs and Pataase Restaurant,Chicken Wings,110.0,7.5,Accra,N/A,Chicken Dishes
Champs and Pataase Restaurant,Samosa,40.0,5.6,Accra,N/A,Starters/ Fingers
Champs and Pataase Restaurant,Grilled Chicken Thigh,95.0,7.2,Accra,N/A,Chicken Dishes
Champs and Pataase Restaurant,Pancake,45.0,6.1,Accra,N/A,Breakfast
Champs and Pataase Restaurant,Double Decker Burger,125.0,8.3,Accra,N/A,Burger
Champs and Pataase Restaurant,Crazy Mix & Toast,90.0,5.8,Accra,N/A,Breakfast
Champs and Pataase Restaurant,Beef Kebab Only,75.0,7.0,Accra,N/A,Starters/ Fingers
Champs and Pataase Restaurant,Ham Omelette & Toast,70.0,6.4,Accra,N/A,Breakfast
Champs and Pataase Restaurant,Attieke Only,35.0,5.3,Accra,N/A,Side Dishes
Champs and Pataase Restaurant,Combo Fried Rice,120.0,7.7,Accra,N/A,Rice Dishes
Champs and Pataase Restaurant,Spaghetti Alfredo,125.0,8.2,Accra,N/A,Pasta & Noodles
Champs and Pataase Restaurant,Spaghetti Olia Peperoncino,110.0,7.5,Accra,N/A,Pasta & Noodles
Champs and Pataase Restaurant,Goat Meat Stew,120.0,7.4,Accra,N/A,Ghanaian Dishes
Champs and Pataase Restaurant,Chicken Quesadillas,110.0,7.3,Accra,N/A,Sandwiches & Wraps
Champs and Pataase Restaurant,Chicken Espetada,140.0,8.3,Accra,N/A,Chicken Dishes
Champs and Pataase Restaurant,Chicken Cordon Bleu,125.0,8.1,Accra,N/A,Chicken Dishes
Champs and Pataase Restaurant,Mushroom Provencal,85.0,6.5,Accra,N/A,Vegeterian Dishes
Champs and Pataase Restaurant,Mix Grill,280.0,8.9,Accra,N/A,Special Platters
Champs and Pataase Restaurant,Extra Veg Plate,45.0,5.5,Accra,N/A,Lebanese Oven
Champs and Pataase Restaurant,Zaatar,35.0,5.4,Accra,N/A,Lebanese Oven
Champs and Pataase Restaurant,Orijin,30.0,6.4,Accra,N/A,Beer
Champs and Pataase Restaurant,Ginger Ale,20.0,5.7,Accra,N/A,Cold Drinks
Champs and Pataase Restaurant,Moscow Mule,65.0,7.6,Accra,N/A,Vodka Cocktails
Champs and Pataase Restaurant,Tequilla Sunrise,55.0,7.2,Accra,N/A,Tequila Cocktails
Champs and Pataase Restaurant,Grilled Tilapia Fish,130.0,8.1,Accra,N/A,Seafood Dishes
Champs and Pataase Restaurant,Sausage Pizza,110.0,7.2,Accra,N/A,Pizza
Champs and Pataase Restaurant,Mushrooms,35.0,5.9,Accra,N/A,Breakfast
Champs and Pataase Restaurant,Cheese Omelette & Toast,70.0,6.4,Accra,N/A,Breakfast
Champs and Pataase Restaurant,Golden Fried Prawns,125.0,8.3,Accra,N/A,Starters/ Fingers
Champs and Pataase Restaurant,Chicken Nuggets,70.0,6.7,Accra,N/A,Starters/ Fingers
Champs and Pataase Restaurant,Mozzarella Sticks,70.0,7.1,Accra,N/A,Starters/ Fingers
Champs and Pataase Restaurant,Egg Fried Rice Only,65.0,5.7,Accra,N/A,Side Dishes
Champs and Pataase Restaurant,Chicken Corn Soup,85.0,7.2,Accra,N/A,Soups
Champs and Pataase Restaurant,Lentil Soup,80.0,6.2,Accra,N/A,Soups
Champs and Pataase Restaurant,Falafel Sandwich,90.0,6.9,Accra,N/A,Sandwiches & Wraps
Champs and Pataase Restaurant,Shredded Chicken,110.0,7.5,Accra,N/A,Chicken Dishes
Champs and Pataase Restaurant,Beef Shawarma Platter,95.0,7.4,Accra,N/A,Beef Dishes
Champs and Pataase Restaurant,Beer Battered Fish & Chips,130.0,8.0,Accra,N/A,Seafood Dishes
Champs and Pataase Restaurant,Fish Provencal,120.0,7.9,Accra,N/A,Seafood Dishes
Champs and Pataase Restaurant,Vegetable Spaghetti,85.0,6.0,Accra,N/A,Vegeterian Dishes
Champs and Pataase Restaurant,Surprise Strips Basket,200.0,8.5,Accra,N/A,Signature Basket
Champs and Pataase Restaurant,Cheese & Zaatar,60.0,6.1,Accra,N/A,Lebanese Oven
Champs and Pataase Restaurant,Tonic,20.0,5.8,Accra,N/A,Cold Drinks
Champs and Pataase Restaurant,Smirnoff Ice,30.0,6.4,Accra,N/A,Beer
Champs and Pataase Restaurant,Cappuccino,35.0,7.0,Accra,N/A,Hot Drink
Champs and Pataase Restaurant,Classic Martini,50.0,7.7,Accra,N/A,Gin Cocktails
Champs and Pataase Restaurant,Champs Taxi,55.0,7.5,Accra,N/A,Vodka Cocktails
